File,relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source,source_type,source_link,source_date
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Weight loss ,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Bradycardia,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Hypertension,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Syncope,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Hallucinations,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Depression,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Dizziness,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Tremor,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Headache,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Fatigue,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Malaise,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Muscle spasm,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Retching,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Dehydration,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Hypotension,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Flushing,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Palpitation,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Arrhythmias,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,First-degree AV block,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Taste disturbance,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Paraesthesia,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Seizures,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Hypersomnia,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Muscular weakness,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Blurred vision,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Tinnitus,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Sweating,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Exacerbation of Parkinson's disease,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Hepatitis,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Serious skin reactions,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Nausea,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Vomiting,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Diarrhoea,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Dyspepsia,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Anorexia,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Weight loss,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Abdominal pain,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Bradycardia,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Dizziness,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Headache,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Drowsiness,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Gait abnormalities,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Fall,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Malaise,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Agitation,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Anxiety,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Tremor,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Confusion,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Insomnia,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Parkinsonism,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Syncope,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Skin reactions,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Urinary tract infection,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Urinary incontinence,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Sweating,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Atrial fibrillation,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,AV block,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Depression,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Aggression,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Extrapyramidal symptoms,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Gastric and duodenal ulceration,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Pancreatitis,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Angina,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Seizures,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Dehydration,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Hallucinations,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Hepatitis,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Restlessness,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Sick sinus syndrome,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Tachycardia,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Hypertension,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,Constipation,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,Hypertension,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,Dyspnoea,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,Headache,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,Dizziness,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,Impaired balance,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,Drowsiness,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,Vomiting,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,Thrombosis,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,Heart failure,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,Confusion,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,Fatigue,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,Hallucinations,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,Abnormal gait,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,Seizures,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,Pancreatitis,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,Psychosis,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,Depression,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,Suicidal ideation,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,104,DB00502,drug,Haloperidol,DrugBank,,,SideEffect,Extrapyramidal symptoms,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,104,DB00502,drug,Haloperidol,DrugBank,,,SideEffect,Weight gain,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,104,DB00502,drug,Haloperidol,DrugBank,,,SideEffect,Dyslipidaemia,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,104,DB00502,drug,Haloperidol,DrugBank,,,SideEffect,Hyperprolactinaemia,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,104,DB00502,drug,Haloperidol,DrugBank,,,SideEffect,Sedation,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,104,DB00502,drug,Haloperidol,DrugBank,,,SideEffect,Sleep apnoea syndrome,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,104,DB00502,drug,Haloperidol,DrugBank,,,SideEffect,Anticholinergic effects,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,104,DB00502,drug,Haloperidol,DrugBank,,,SideEffect,Postural hypotension,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,104,DB00502,drug,Haloperidol,DrugBank,,,SideEffect,Hypertension,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,104,DB00502,drug,Haloperidol,DrugBank,,,SideEffect,Reduced seizure threshold,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,104,DB00502,drug,Haloperidol,DrugBank,,,SideEffect,Impaired glucose tolerance,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,104,DB00502,drug,Haloperidol,DrugBank,,,SideEffect,"Cardiomyopathy, myocarditis, and cutaneous vasculitis",,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,104,DB00502,drug,Haloperidol,DrugBank,,,SideEffect,QT interval prolongation,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,104,DB00502,drug,Haloperidol,DrugBank,,,SideEffect,Stroke risk,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,104,DB00502,drug,Haloperidol,DrugBank,,,SideEffect,Venous thromboembolism (VTE),,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,104,DB00502,drug,Haloperidol,DrugBank,,,SideEffect,Neuroleptic malignant syndrome (NMS),,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,104,DB00502,drug,Haloperidol,DrugBank,,,SideEffect,Pneumonia,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,104,DB00502,drug,Haloperidol,DrugBank,,,SideEffect,Neutropenia,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,104,DB00502,drug,Haloperidol,DrugBank,,,SideEffect,Abnormal liver function tests (LFTs),,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,104,DB00502,drug,Haloperidol,DrugBank,,,SideEffect,Photosensitivity,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,104,DB00502,drug,Haloperidol,DrugBank,,,SideEffect,Skin and subcutaneous tissue disorders,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,104,DB00502,drug,Haloperidol,DrugBank,,,SideEffect,Diplopia,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,104,DB00502,drug,Haloperidol,DrugBank,,,SideEffect,Misuse and abuse,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,104,DB00502,drug,Haloperidol,DrugBank,,,SideEffect,Restless legs syndrome,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-113,DB00734,drug,Risperidone,DrugBank,,,SideEffect,Extrapyramidal symptoms,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-113,DB00734,drug,Risperidone,DrugBank,,,SideEffect,Weight gain,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-113,DB00734,drug,Risperidone,DrugBank,,,SideEffect,Dyslipidaemia,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-113,DB00734,drug,Risperidone,DrugBank,,,SideEffect,Hyperprolactinaemia,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-113,DB00734,drug,Risperidone,DrugBank,,,SideEffect,Sedation,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-113,DB00734,drug,Risperidone,DrugBank,,,SideEffect,Sleep apnoea syndrome,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-113,DB00734,drug,Risperidone,DrugBank,,,SideEffect,Anticholinergic effects,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-113,DB00734,drug,Risperidone,DrugBank,,,SideEffect,Postural hypotension,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-113,DB00734,drug,Risperidone,DrugBank,,,SideEffect,Hypertension,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-113,DB00734,drug,Risperidone,DrugBank,,,SideEffect,Reduced seizure threshold,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-113,DB00734,drug,Risperidone,DrugBank,,,SideEffect,Impaired glucose tolerance,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-113,DB00734,drug,Risperidone,DrugBank,,,SideEffect,"Cardiomyopathy, myocarditis, and cutaneous vasculitis",,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-113,DB00734,drug,Risperidone,DrugBank,,,SideEffect,QT interval prolongation,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-113,DB00734,drug,Risperidone,DrugBank,,,SideEffect,Stroke risk,,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-113,DB00734,drug,Risperidone,DrugBank,,,SideEffect,Venous thromboembolism (VTE),,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-113,DB00734,drug,Risperidone,DrugBank,,,SideEffect,Neuroleptic malignant syndrome (NMS),,Guideline,https://cks.nice.org.uk/topics/dementia/,2024-04-01
