relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source,source_type,source_link,source_date
contraindication,contraindication,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,14178,DB00477,drug,Chlorpromazine,DrugBank,,,
contraindication,contraindication,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,15114,DB00679,drug,Thioridazine,DrugBank,,,
contraindication,contraindication,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,14156,DB00321,drug,Amitriptyline,DrugBank,,,
contraindication,contraindication,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,17234,DB00777,drug,Propiomazine,DrugBank,,,
contraindication,contraindication,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,14351,DB01623,drug,Thiothixene,DrugBank,,,
indication,indication,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,20211,DB08842,drug,Acetylcarnitine,DrugBank,,,
contraindication,contraindication,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,16434,DB01063,drug,Acetophenazine,DrugBank,,,
contraindication,contraindication,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,14988,DB01100,drug,Pimozide,DrugBank,,,
contraindication,contraindication,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,16011,DB00408,drug,Loxapine,DrugBank,,,
contraindication,contraindication,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,14140,DB00246,drug,Ziprasidone,DrugBank,,,
contraindication,contraindication,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,14841,DB00508,drug,Triflupromazine,DrugBank,,,
contraindication,contraindication,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,15001,DB01267,drug,Paliperidone,DrugBank,,,
contraindication,contraindication,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,15006,DB04946,drug,Iloperidone,DrugBank,,,
contraindication,contraindication,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,14161,DB00334,drug,Olanzapine,DrugBank,,,
contraindication,contraindication,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,14323,DB01238,drug,Aripiprazole,DrugBank,,,
contraindication,contraindication,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,14913,DB00831,drug,Trifluoperazine,DrugBank,,,
contraindication,contraindication,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,16014,DB01239,drug,Chlorprothixene,DrugBank,,,
contraindication,contraindication,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,14999,DB01224,drug,Quetiapine,DrugBank,,,
contraindication,contraindication,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,14223,DB00734,drug,Risperidone,DrugBank,,,
indication,indication,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO_grouped,20185,DB11275,drug,Epicriptine,DrugBank,,,
contraindication,contraindication,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,14380,DB06216,drug,Asenapine,DrugBank,,,
contraindication,contraindication,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,14380,DB06216,drug,Asenapine,DrugBank,,,
indication,indication,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,20575,DB13668,drug,Ipidacrine,DrugBank,,,
indication,indication,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,20575,DB13668,drug,Ipidacrine,DrugBank,,,
indication,indication,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,15113,DB00674,drug,Galantamine,DrugBank,,,
indication,indication,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,15113,DB00674,drug,Galantamine,DrugBank,,,
indication,indication,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,15294,DB00382,drug,Tacrine,DrugBank,,,
indication,indication,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,15294,DB00382,drug,Tacrine,DrugBank,,,
indication,indication,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,20211,DB08842,drug,Acetylcarnitine,DrugBank,,,
contraindication,contraindication,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,14323,DB01238,drug,Aripiprazole,DrugBank,,,
indication,indication,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,17174,DB00989,drug,Rivastigmine,DrugBank,,,
indication,indication,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,17174,DB00989,drug,Rivastigmine,DrugBank,,,
indication,indication,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,15126,DB00843,drug,Donepezil,DrugBank,,,
indication,indication,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,15126,DB00843,drug,Donepezil,DrugBank,,,
disease_phenotype_positive,phenotype present,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,22996,2011,effect/phenotype,Morphological central nervous system abnormality,HPO,,,
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,1048,2,gene/protein,A2M,NCBI,,,
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,1048,2,gene/protein,A2M,NCBI,,,
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,8038,43,gene/protein,ACHE,NCBI,,,
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,8038,43,gene/protein,ACHE,NCBI,,,
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,7717,102,gene/protein,ADAM10,NCBI,,,
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,7717,102,gene/protein,ADAM10,NCBI,,,
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,397,267,gene/protein,AMFR,NCBI,,,
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,397,267,gene/protein,AMFR,NCBI,,,
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,1762,274,gene/protein,BIN1,NCBI,,,
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,1762,274,gene/protein,BIN1,NCBI,,,
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,2606,341,gene/protein,APOC1,NCBI,,,
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,2606,341,gene/protein,APOC1,NCBI,,,
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,3879,348,gene/protein,APOE,NCBI,,,
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,3879,348,gene/protein,APOE,NCBI,,,
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,611,351,gene/protein,APP,NCBI,,,
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,611,351,gene/protein,APP,NCBI,,,
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,854,498,gene/protein,ATP5F1A,NCBI,,,
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,854,498,gene/protein,ATP5F1A,NCBI,,,
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,1139,581,gene/protein,BAX,NCBI,,,
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,1139,581,gene/protein,BAX,NCBI,,,
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,341,590,gene/protein,BCHE,NCBI,,,
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,341,590,gene/protein,BCHE,NCBI,,,
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,2429,596,gene/protein,BCL2,NCBI,,,
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,2429,596,gene/protein,BCL2,NCBI,,,
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,6329,627,gene/protein,BDNF,NCBI,,,
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,6329,627,gene/protein,BDNF,NCBI,,,
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,61,801,gene/protein,CALM1,NCBI,,,
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,61,801,gene/protein,CALM1,NCBI,,,
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,2712,836,gene/protein,CASP3,NCBI,,,
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,2712,836,gene/protein,CASP3,NCBI,,,
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,1045,945,gene/protein,CD33,NCBI,,,
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,1045,945,gene/protein,CD33,NCBI,,,
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,13566,1139,gene/protein,CHRNA7,NCBI,,,
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,13566,1139,gene/protein,CHRNA7,NCBI,,,
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,8317,1141,gene/protein,CHRNB2,NCBI,,,
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,8317,1141,gene/protein,CHRNB2,NCBI,,,
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,1127,1191,gene/protein,CLU,NCBI,,,
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,1127,1191,gene/protein,CLU,NCBI,,,
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,4352,1200,gene/protein,TPP1,NCBI,,,
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,4352,1200,gene/protein,TPP1,NCBI,,,
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,12122,1378,gene/protein,CR1,NCBI,,,
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,12122,1378,gene/protein,CR1,NCBI,,,
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,9021,1392,gene/protein,CRH,NCBI,,,
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,9021,1392,gene/protein,CRH,NCBI,,,
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,5080,1471,gene/protein,CST3,NCBI,,,
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,5080,1471,gene/protein,CST3,NCBI,,,
disease_protein,associated with,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,13807,1565,gene/protein,CYP2D6,NCBI,,,
disease_protein,associated with,83960,11401,disease,Alzheimer disease without neurofibrillary tangles,MONDO,13807,1565,gene/protein,CYP2D6,NCBI,,,
